order.id;order.line;order.date;customer.id;product.id;quantity
7000;7;6/24/2013;25;32;1
7001;8;6/24/2013;25;40;2
7002;1;6/24/2013;8;83;1
7003;2;6/24/2013;8;76;1
7004;3;6/24/2013;8;88;10
7005;1;6/24/2013;8;46;2
7006;1;6/25/2013;10;82;1
7007;2;6/25/2013;10;71;1
7008;1;6/25/2013;16;41;1
7009;1;6/26/2013;23;85;1
7010;2;6/26/2013;23;57;2
7011;3;6/26/2013;23;94;1
7012;4;6/26/2013;23;54;1
7013;5;6/26/2013;23;37;1
7014;6;6/26/2013;23;90;1
7015;7;6/26/2013;23;36;1
7016;1;6/26/2013;10;2;1
7017;2;6/26/2013;10;18;1
7018;3;6/26/2013;10;65;1
7019;4;6/26/2013;10;78;1
7020;5;6/26/2013;10;74;1
7021;6;6/26/2013;10;53;1
7022;7;6/26/2013;10;81;2
7023;8;6/26/2013;10;52;1
7024;9;6/26/2013;10;96;1
7025;10;6/26/2013;10;29;1
7026;11;6/26/2013;10;6;1
7027;12;6/26/2013;10;71;1
7028;13;6/26/2013;10;72;1
7029;14;6/26/2013;10;21;2
7030;15;6/26/2013;10;66;1
7031;1;6/26/2013;17;61;1
7032;2;6/26/2013;17;49;1
7033;3;6/26/2013;17;29;1
7034;4;6/26/2013;17;7;1
7035;5;6/26/2013;17;26;3
7036;6;6/26/2013;17;51;1
7037;7;6/26/2013;17;23;2
7038;8;6/26/2013;17;18;1
7039;9;6/26/2013;17;22;2
7040;10;6/26/2013;17;20;1
7041;11;6/26/2013;17;25;1
7042;1;6/26/2013;25;16;1
7043;2;6/26/2013;25;71;1
7044;3;6/26/2013;25;37;1
7045;4;6/26/2013;25;38;1
7046;1;6/26/2013;11;64;1
7047;2;6/26/2013;11;84;1
7048;3;6/26/2013;11;54;1
7049;4;6/26/2013;11;9;1
7050;5;6/26/2013;11;50;1
7051;6;6/26/2013;11;65;1
7052;7;6/26/2013;11;42;1
7053;1;6/26/2013;10;54;2
7054;2;6/26/2013;10;12;1
7055;3;6/26/2013;10;78;1
7056;1;6/26/2013;9;88;1
7057;2;6/26/2013;9;36;1
7058;3;6/26/2013;9;14;1
7059;1;6/27/2013;13;8;2
7060;2;6/27/2013;13;35;1
7061;3;6/27/2013;13;65;1
7062;4;6/27/2013;13;80;2
7063;5;6/27/2013;13;22;1
7064;6;6/27/2013;13;73;1
7065;7;6/27/2013;13;71;2
7066;1;6/27/2013;2;55;1
7067;2;6/27/2013;2;91;1
7068;3;6/27/2013;2;53;1
7069;4;6/27/2013;2;96;1
7070;1;6/27/2013;4;5;1
7071;2;6/27/2013;4;71;1
7072;3;6/27/2013;4;87;1
7073;4;6/27/2013;4;67;2
7074;5;6/27/2013;4;20;1
7075;1;6/27/2013;22;45;2
7076;2;6/27/2013;22;65;1
7077;3;6/27/2013;22;93;1
7078;4;6/27/2013;22;35;1
7079;1;6/28/2013;10;94;1
7080;2;6/28/2013;10;70;1
7081;3;6/28/2013;10;72;1
7082;4;6/28/2013;10;96;1
7083;5;6/28/2013;10;56;1
7084;6;6/28/2013;10;89;1
7085;7;6/28/2013;10;59;1
7086;8;6/28/2013;10;97;1
7087;9;6/28/2013;10;50;1
7088;10;6/28/2013;10;78;1
7089;11;6/28/2013;10;29;1
7090;12;6/28/2013;10;61;1
7091;13;6/28/2013;10;77;1
7092;14;6/28/2013;10;68;1
7093;15;6/28/2013;10;65;2
7094;1;07/01/2013;4;92;1
7095;2;07/01/2013;4;56;1
7096;3;07/01/2013;4;87;1
7097;4;07/01/2013;4;13;1
7098;5;07/01/2013;4;17;2
7099;1;07/02/2013;16;24;1
7100;1;07/02/2013;4;92;1
7101;2;07/02/2013;4;62;1
7102;3;07/02/2013;4;69;4
7103;4;07/02/2013;4;14;1
7104;1;07/03/2013;20;38;1
7105;1;07/04/2013;21;26;1
7106;1;07/05/2013;10;34;3
7107;2;07/05/2013;10;3;1
7108;3;07/05/2013;10;90;2
7109;4;07/05/2013;10;89;2
7110;5;07/05/2013;10;31;1
7111;6;07/05/2013;10;53;1
7112;7;07/05/2013;10;61;1
7113;8;07/05/2013;10;10;1
7114;9;07/05/2013;10;40;3
7115;10;07/05/2013;10;50;1
7116;11;07/05/2013;10;64;1
7117;12;07/05/2013;10;18;1
7118;13;07/05/2013;10;68;1
7119;14;07/05/2013;10;65;1
7120;15;07/05/2013;10;83;1
7121;16;07/05/2013;10;87;2
7122;17;07/05/2013;10;91;2
7123;18;07/05/2013;10;92;1
7124;19;07/05/2013;10;74;1
7125;20;07/05/2013;10;35;1
7126;21;07/05/2013;10;73;1
7127;22;07/05/2013;10;60;1
7128;23;07/05/2013;10;71;1
7129;24;07/05/2013;10;86;1
7130;25;07/05/2013;10;19;1
7131;1;07/09/2013;8;63;1
7132;2;07/09/2013;8;93;1
7133;1;07/09/2013;16;80;1
7134;1;07/10/2013;26;22;3
7135;2;07/10/2013;26;12;1
7136;3;07/10/2013;26;11;1
7137;4;07/10/2013;26;70;1
7138;5;07/10/2013;26;21;1
7139;6;07/10/2013;26;43;1
7140;7;07/10/2013;26;42;2
7141;8;07/10/2013;26;27;1
7142;9;07/10/2013;26;15;1
7143;10;07/10/2013;26;36;1
7144;11;07/10/2013;26;20;1
7145;12;07/10/2013;26;4;1
7146;13;07/10/2013;26;8;1
7147;14;07/10/2013;26;45;1
7148;15;07/10/2013;26;33;1
7149;16;07/10/2013;26;34;1
7150;17;07/10/2013;26;93;1
7151;18;07/10/2013;26;24;1
7152;19;07/10/2013;26;30;2
7153;20;07/10/2013;26;3;1
7154;21;07/10/2013;26;32;1
7155;22;07/10/2013;26;31;1
7156;23;07/10/2013;26;89;1
7157;24;07/10/2013;26;35;2
7158;25;07/10/2013;26;37;2
7159;26;07/10/2013;26;80;1
7160;1;07/10/2013;26;18;1
7161;1;07/11/2013;2;90;1
7162;2;07/11/2013;2;53;1
7163;3;07/11/2013;2;62;1
7164;4;07/11/2013;2;4;2
7165;5;07/11/2013;2;47;1
7166;1;07/11/2013;7;7;1
7167;2;07/11/2013;7;1;1
7168;3;07/11/2013;7;13;1
7169;4;07/11/2013;7;80;2
7170;1;07/11/2013;10;86;1
7171;2;07/11/2013;10;45;8
7172;3;07/11/2013;10;37;2
7173;4;07/11/2013;10;89;1
7174;5;07/11/2013;10;73;1
7175;6;07/11/2013;10;67;1
7176;7;07/11/2013;10;53;3
7177;8;07/11/2013;10;68;1
7178;9;07/11/2013;10;76;1
7179;10;07/11/2013;10;97;1
7180;11;07/11/2013;10;25;1
7181;12;07/11/2013;10;83;1
7182;13;07/11/2013;10;60;1
7183;14;07/11/2013;10;19;1
7184;15;07/11/2013;10;66;1
7185;1;07/12/2013;10;84;1
7186;2;07/12/2013;10;74;1
7187;3;07/12/2013;10;80;4
7188;4;07/12/2013;10;62;1
7189;5;07/12/2013;10;89;4
7190;1;07/12/2013;8;14;1
7191;2;07/12/2013;8;76;1
7192;3;07/12/2013;8;51;1
7193;4;07/12/2013;8;78;1
7194;5;07/12/2013;8;63;1
7195;6;07/12/2013;8;84;1
7196;7;07/12/2013;8;60;1
7197;8;07/12/2013;8;21;1
7198;9;07/12/2013;8;50;1
7199;10;07/12/2013;8;82;1
7200;11;07/12/2013;8;59;1
7201;12;07/12/2013;8;92;1
7202;13;07/12/2013;8;91;1
7203;14;07/12/2013;8;65;1
7204;15;07/12/2013;8;86;1
7205;16;07/12/2013;8;58;1
7206;1;07/12/2013;10;71;1
7207;1;07/12/2013;8;92;1
7208;2;07/12/2013;8;76;1
7209;3;07/12/2013;8;65;1
7210;4;07/12/2013;8;59;1
7211;5;07/12/2013;8;88;1
7212;6;07/12/2013;8;73;1
7213;7;07/12/2013;8;32;1
7214;8;07/12/2013;8;68;1
7215;9;07/12/2013;8;29;1
7216;10;07/12/2013;8;56;1
7217;11;07/12/2013;8;54;2
7218;1;07/12/2013;2;47;2
7219;2;07/12/2013;2;79;1
7220;1;7/15/2013;10;65;1
7221;2;7/15/2013;10;70;1
7222;3;7/15/2013;10;28;1
7223;4;7/15/2013;10;17;1
7224;5;7/15/2013;10;78;1
7225;6;7/15/2013;10;71;2
7226;7;7/15/2013;10;97;1
7227;1;7/15/2013;10;94;1
7228;2;7/15/2013;10;75;1
7229;3;7/15/2013;10;65;1
7230;4;7/15/2013;10;69;1
7231;5;7/15/2013;10;95;1
7232;6;7/15/2013;10;70;10
7233;7;7/15/2013;10;50;2
7234;8;7/15/2013;10;73;1
7235;9;7/15/2013;10;53;1
7236;10;7/15/2013;10;60;1
7237;1;7/16/2013;8;96;1
7238;2;7/16/2013;8;54;1
7239;3;7/16/2013;8;53;1
7240;4;7/16/2013;8;49;2
7241;5;7/16/2013;8;47;1
7242;6;7/16/2013;8;94;1
7243;7;7/16/2013;8;82;2
7244;8;7/16/2013;8;66;1
7245;9;7/16/2013;8;91;1
7246;10;7/16/2013;8;81;1
7247;11;7/16/2013;8;34;1
7248;12;7/16/2013;8;86;1
7249;13;7/16/2013;8;68;2
7250;14;7/16/2013;8;67;1
7251;15;7/16/2013;8;15;1
7252;16;7/16/2013;8;50;2
7253;17;7/16/2013;8;84;1
7254;18;7/16/2013;8;45;1
7255;19;7/16/2013;8;43;3
7256;20;7/16/2013;8;73;1
7257;21;7/16/2013;8;78;1
7258;22;7/16/2013;8;42;1
7259;23;7/16/2013;8;92;1
7260;24;7/16/2013;8;59;1
7261;25;7/16/2013;8;89;1
7262;1;7/17/2013;10;48;1
7263;2;7/17/2013;10;67;1
7264;1;7/17/2013;10;94;1
7265;2;7/17/2013;10;90;1
7266;3;7/17/2013;10;65;1
7267;4;7/17/2013;10;42;2
7268;5;7/17/2013;10;91;1
7269;6;7/17/2013;10;97;1
7270;7;7/17/2013;10;32;2
7271;8;7/17/2013;10;45;1
7272;9;7/17/2013;10;93;1
7273;10;7/17/2013;10;64;1
7274;11;7/17/2013;10;72;1
7275;12;7/17/2013;10;85;1
7276;13;7/17/2013;10;57;1
7277;14;7/17/2013;10;73;2
7278;15;7/17/2013;10;75;1
7279;16;7/17/2013;10;21;1
7280;17;7/17/2013;10;13;1
7281;18;7/17/2013;10;89;1
7282;19;7/17/2013;10;18;1
7283;20;7/17/2013;10;40;1
7284;21;7/17/2013;10;58;1
7285;22;7/17/2013;10;61;1
7286;23;7/17/2013;10;52;2
7287;24;7/17/2013;10;46;1
7288;25;7/17/2013;10;96;1
7289;26;7/17/2013;10;92;1
7290;27;7/17/2013;10;56;1
7291;1;7/18/2013;17;54;1
7292;2;7/18/2013;17;7;1
7293;3;7/18/2013;17;14;1
7294;4;7/18/2013;17;2;1
7295;1;7/18/2013;17;25;1
7296;2;7/18/2013;17;12;1
7297;3;7/18/2013;17;11;1
7298;4;7/18/2013;17;87;1
7299;5;7/18/2013;17;3;1
7300;6;7/18/2013;17;4;1
7301;7;7/18/2013;17;21;1
7302;8;7/18/2013;17;6;1
7303;9;7/18/2013;17;34;1
7304;10;7/18/2013;17;51;1
7305;11;7/18/2013;17;72;3
7306;12;7/18/2013;17;36;1
7307;13;7/18/2013;17;28;1
7308;14;7/18/2013;17;18;1
7309;1;7/19/2013;11;73;1
7310;2;7/19/2013;11;45;2
7311;3;7/19/2013;11;69;1
7312;4;7/19/2013;11;87;1
7313;5;7/19/2013;11;30;1
7314;6;7/19/2013;11;54;1
7315;7;7/19/2013;11;42;1
7316;8;7/19/2013;11;79;1
7317;9;7/19/2013;11;72;1
7318;10;7/19/2013;11;14;1
7319;11;7/19/2013;11;82;1
7320;12;7/19/2013;11;39;1
7321;13;7/19/2013;11;33;1
7322;14;7/19/2013;11;63;2
7323;15;7/19/2013;11;76;2
7324;16;7/19/2013;11;9;1
7325;17;7/19/2013;11;95;1
7326;18;7/19/2013;11;92;3
7327;19;7/19/2013;11;75;2
7328;20;7/19/2013;11;18;1
7329;21;7/19/2013;11;70;1
7330;1;7/19/2013;5;39;1
7331;2;7/19/2013;5;18;1
7332;3;7/19/2013;5;41;1
7333;4;7/19/2013;5;50;1
7334;5;7/19/2013;5;42;1
7335;6;7/19/2013;5;15;1
7336;7;7/19/2013;5;16;1
7337;8;7/19/2013;5;90;1
7338;9;7/19/2013;5;29;1
7339;10;7/19/2013;5;1;1
7340;11;7/19/2013;5;19;1
7341;12;7/19/2013;5;31;1
7342;13;7/19/2013;5;3;1
7343;14;7/19/2013;5;35;1
7344;15;7/19/2013;5;55;1
7345;16;7/19/2013;5;38;1
7346;17;7/19/2013;5;53;1
7347;18;7/19/2013;5;5;1
7348;19;7/19/2013;5;10;1
7349;20;7/19/2013;5;30;1
7350;21;7/19/2013;5;79;1
7351;22;7/19/2013;5;51;1
7352;23;7/19/2013;5;21;1
7353;24;7/19/2013;5;65;2
7354;25;7/19/2013;5;27;1
7355;26;7/19/2013;5;24;1
7356;27;7/19/2013;5;13;1
7357;28;7/19/2013;5;48;2
7358;29;7/19/2013;5;69;1
7359;1;7/22/2013;10;77;1
7360;1;7/22/2013;13;26;2
7361;1;7/22/2013;18;56;1
7362;2;7/22/2013;18;21;1
7363;3;7/22/2013;18;73;1
7364;4;7/22/2013;18;50;1
7365;5;7/22/2013;18;7;1
7366;6;7/22/2013;18;75;1
7367;7;7/22/2013;18;29;6
7368;8;7/22/2013;18;95;1
7369;9;7/22/2013;18;40;2
7370;10;7/22/2013;18;70;1
7371;1;7/23/2013;25;22;1
7372;2;7/23/2013;25;54;1
7373;3;7/23/2013;25;37;1
7374;4;7/23/2013;25;6;1
7375;5;7/23/2013;25;76;1
7376;6;7/23/2013;25;7;1
7377;7;7/23/2013;25;30;2
7378;8;7/23/2013;25;75;1
7379;9;7/23/2013;25;16;1
7380;10;7/23/2013;25;23;1
7381;11;7/23/2013;25;40;1
7382;12;7/23/2013;25;87;2
7383;13;7/23/2013;25;24;1
7384;14;7/23/2013;25;35;1
7385;15;7/23/2013;25;93;1
7386;16;7/23/2013;25;15;2
7387;1;7/23/2013;27;3;3
7388;1;7/24/2013;4;33;1
7389;2;7/24/2013;4;16;1
7390;3;7/24/2013;4;63;4
7391;4;7/24/2013;4;83;1
7392;5;7/24/2013;4;19;1
7393;6;7/24/2013;4;66;1
7394;7;7/24/2013;4;93;1
7395;8;7/24/2013;4;67;1
7396;9;7/24/2013;4;29;3
7397;10;7/24/2013;4;9;3
7398;1;7/24/2013;13;21;1
7399;2;7/24/2013;13;97;1
7400;1;7/24/2013;20;44;2
7401;2;7/24/2013;20;35;2
7402;1;7/25/2013;2;84;1
7403;2;7/25/2013;2;61;2
7404;3;7/25/2013;2;59;1
7405;4;7/25/2013;2;12;1
7406;5;7/25/2013;2;80;1
7407;6;7/25/2013;2;96;1
7408;7;7/25/2013;2;70;1
7409;8;7/25/2013;2;74;1
7410;9;7/25/2013;2;82;1
7411;10;7/25/2013;2;58;1
7412;11;7/25/2013;2;7;1
7413;12;7/25/2013;2;85;1
7414;13;7/25/2013;2;3;1
7415;14;7/25/2013;2;53;1
7416;15;7/25/2013;2;55;1
7417;16;7/25/2013;2;39;1
7418;17;7/25/2013;2;5;1
7419;18;7/25/2013;2;19;1
7420;19;7/25/2013;2;56;1
7421;20;7/25/2013;2;47;1
7422;21;7/25/2013;2;54;1
7423;22;7/25/2013;2;60;1
7424;23;7/25/2013;2;64;1
7425;24;7/25/2013;2;76;1
7426;25;7/25/2013;2;2;2
7427;26;7/25/2013;2;77;1
7428;27;7/25/2013;2;62;1
7429;28;7/25/2013;2;68;1
7430;1;7/25/2013;3;31;1
7431;2;7/25/2013;3;79;1
7432;3;7/25/2013;3;38;3
7433;4;7/25/2013;3;13;1
7434;5;7/25/2013;3;22;1
7435;6;7/25/2013;3;59;1
7436;7;7/25/2013;3;85;1
7437;8;7/25/2013;3;29;1
7438;9;7/25/2013;3;6;1
7439;10;7/25/2013;3;52;1
7440;11;7/25/2013;3;11;1
7441;12;7/25/2013;3;51;1
7442;13;7/25/2013;3;7;1
7443;14;7/25/2013;3;34;2
7444;15;7/25/2013;3;3;1
7445;16;7/25/2013;3;26;1
7446;17;7/25/2013;3;41;1
7447;18;7/25/2013;3;58;1
7448;1;7/29/2013;11;23;1
7449;2;7/29/2013;11;89;1
7450;3;7/29/2013;11;16;1
7451;4;7/29/2013;11;14;1
7452;5;7/29/2013;11;90;1
7453;6;7/29/2013;11;95;2
7454;7;7/29/2013;11;28;1
7455;8;7/29/2013;11;17;1
7456;1;7/30/2013;3;5;1
7457;2;7/30/2013;3;77;2
7458;3;7/30/2013;3;39;1
7459;4;7/30/2013;3;69;2
7460;5;7/30/2013;3;43;1
7461;6;7/30/2013;3;17;6
7462;7;7/30/2013;3;40;1
7463;8;7/30/2013;3;63;1
7464;9;7/30/2013;3;6;2
7465;10;7/30/2013;3;56;9
7466;11;7/30/2013;3;19;1
7467;12;7/30/2013;3;11;1
7468;13;7/30/2013;3;41;1
7469;14;7/30/2013;3;32;1
7470;15;7/30/2013;3;78;1
7471;16;7/30/2013;3;15;1
7472;17;7/30/2013;3;53;1
7473;18;7/30/2013;3;57;4
7474;1;7/30/2013;16;89;1
7475;2;7/30/2013;16;92;1
7476;3;7/30/2013;16;35;1
7477;4;7/30/2013;16;16;2
7478;5;7/30/2013;16;73;3
7479;6;7/30/2013;16;79;1
7480;7;7/30/2013;16;91;2
7481;8;7/30/2013;16;61;1
7482;9;7/30/2013;16;4;1
7483;10;7/30/2013;16;83;1
7484;11;7/30/2013;16;46;1
7485;12;7/30/2013;16;45;1
7486;13;7/30/2013;16;77;1
7487;14;7/30/2013;16;78;1
7488;15;7/30/2013;16;58;1
7489;16;7/30/2013;16;24;1
7490;1;7/30/2013;13;75;1
7491;2;7/30/2013;13;27;1
7492;3;7/30/2013;13;36;1
7493;4;7/30/2013;13;9;1
7494;5;7/30/2013;13;72;1
7495;6;7/30/2013;13;21;1
7496;7;7/30/2013;13;54;2
7497;8;7/30/2013;13;41;2
7498;9;7/30/2013;13;4;1
7499;10;7/30/2013;13;30;1
7500;11;7/30/2013;13;45;8
7501;12;7/30/2013;13;3;1
7502;13;7/30/2013;13;46;1
7503;14;7/30/2013;13;16;1
7504;15;7/30/2013;13;35;1
7505;16;7/30/2013;13;40;1
7506;17;7/30/2013;13;31;1
7507;18;7/30/2013;13;90;2
7508;19;7/30/2013;13;33;1
7509;20;7/30/2013;13;43;5
7510;21;7/30/2013;13;19;1
7511;22;7/30/2013;13;80;1
7512;23;7/30/2013;13;5;1
7513;24;7/30/2013;13;11;5
7514;25;7/30/2013;13;1;1
7515;26;7/30/2013;13;8;1
7516;27;7/30/2013;13;24;1
7517;1;08/01/2013;10;78;1
7518;2;08/01/2013;10;73;1
7519;3;08/01/2013;10;71;1
7520;4;08/01/2013;10;16;2
7521;5;08/01/2013;10;97;1
7522;6;08/01/2013;10;92;1
7523;7;08/01/2013;10;59;1
7524;8;08/01/2013;10;94;3
7525;9;08/01/2013;10;86;1
7526;10;08/01/2013;10;79;1
7527;11;08/01/2013;10;95;1
7528;12;08/01/2013;10;89;1
7529;13;08/01/2013;10;47;1
7530;14;08/01/2013;10;55;1
7531;15;08/01/2013;10;52;1
7532;16;08/01/2013;10;90;1
7533;17;08/01/2013;10;87;1
7534;18;08/01/2013;10;76;1
7535;19;08/01/2013;10;65;2
7536;20;08/01/2013;10;75;1
7537;21;08/01/2013;10;54;1
7538;22;08/01/2013;10;10;1
7539;1;08/05/2013;2;73;1
7540;2;08/05/2013;2;57;1
7541;1;08/05/2013;16;28;1
7542;2;08/05/2013;16;15;1
7543;3;08/05/2013;16;41;1
7544;1;08/05/2013;16;7;2
7545;2;08/05/2013;16;46;1
7546;3;08/05/2013;16;92;1
7547;4;08/05/2013;16;86;1
7548;5;08/05/2013;16;84;1
7549;6;08/05/2013;16;42;1
7550;7;08/05/2013;16;19;1
7551;8;08/05/2013;16;32;1
7552;9;08/05/2013;16;8;1
7553;10;08/05/2013;16;56;1
7554;11;08/05/2013;16;77;4
7555;12;08/05/2013;16;33;1
7556;13;08/05/2013;16;34;1
7557;14;08/05/2013;16;36;1
7558;15;08/05/2013;16;97;1
7559;16;08/05/2013;16;38;1
7560;17;08/05/2013;16;70;1
7561;18;08/05/2013;16;72;1
7562;1;08/06/2013;28;29;1
7563;2;08/06/2013;28;67;1
7564;3;08/06/2013;28;69;1
7565;4;08/06/2013;28;11;1
7566;1;08/06/2013;10;86;2
7567;2;08/06/2013;10;46;1
7568;1;08/08/2013;29;10;1
7569;2;08/08/2013;29;27;1
7570;3;08/08/2013;29;91;1
7571;4;08/08/2013;29;33;1
7572;5;08/08/2013;29;39;1
7573;6;08/08/2013;29;61;1
7574;7;08/08/2013;29;72;1
7575;8;08/08/2013;29;40;1
7576;9;08/08/2013;29;26;2
7577;10;08/08/2013;29;36;1
7578;11;08/08/2013;29;95;1
7579;12;08/08/2013;29;20;1
7580;13;08/08/2013;29;92;1
7581;14;08/08/2013;29;44;1
7582;15;08/08/2013;29;76;2
7583;16;08/08/2013;29;35;1
7584;17;08/08/2013;29;38;1
7585;18;08/08/2013;29;3;1
7586;1;08/08/2013;19;39;1
7587;2;08/08/2013;19;83;1
7588;3;08/08/2013;19;29;2
7589;4;08/08/2013;19;10;1
7590;5;08/08/2013;19;40;1
7591;6;08/08/2013;19;14;1
7592;7;08/08/2013;19;13;1
7593;8;08/08/2013;19;16;1
7594;9;08/08/2013;19;24;1
7595;1;08/08/2013;21;41;1
7596;2;08/08/2013;21;14;1
7597;3;08/08/2013;21;35;1
7598;4;08/08/2013;21;17;1
7599;5;08/08/2013;21;73;1
7600;6;08/08/2013;21;72;1
7601;1;08/09/2013;26;8;1
7602;2;08/09/2013;26;64;2
7603;3;08/09/2013;26;37;1
7604;4;08/09/2013;26;23;1
7605;5;08/09/2013;26;20;1
7606;6;08/09/2013;26;40;1
7607;7;08/09/2013;26;35;1
7608;8;08/09/2013;26;10;1
7609;9;08/09/2013;26;30;1
7610;10;08/09/2013;26;31;5
7611;11;08/09/2013;26;6;1
7612;12;08/09/2013;26;22;2
7613;13;08/09/2013;26;12;1
7614;14;08/09/2013;26;94;5
7615;15;08/09/2013;26;95;1
7616;16;08/09/2013;26;29;1
7617;17;08/09/2013;26;13;1
7618;18;08/09/2013;26;16;1
7619;19;08/09/2013;26;39;1
7620;20;08/09/2013;26;7;1
7621;21;08/09/2013;26;92;2
7622;22;08/09/2013;26;14;1
7623;1;08/12/2013;29;77;1
7624;1;08/12/2013;1;60;1
7625;2;08/12/2013;1;84;1
7626;3;08/12/2013;1;94;1
7627;4;08/12/2013;1;12;1
7628;5;08/12/2013;1;59;1
7629;6;08/12/2013;1;50;1
7630;7;08/12/2013;1;5;1
7631;8;08/12/2013;1;33;2
7632;9;08/12/2013;1;88;1
7633;10;08/12/2013;1;48;1
7634;11;08/12/2013;1;62;1
7635;12;08/12/2013;1;97;3
7636;13;08/12/2013;1;93;1
7637;14;08/12/2013;1;38;1
7638;1;08/12/2013;16;73;1
7639;2;08/12/2013;16;60;1
7640;1;8/13/2013;18;70;1
7641;2;8/13/2013;18;6;1
7642;3;8/13/2013;18;95;1
7643;4;8/13/2013;18;85;1
7644;5;8/13/2013;18;37;2
7645;6;8/13/2013;18;54;1
7646;7;8/13/2013;18;64;1
7647;8;8/13/2013;18;47;1
7648;9;8/13/2013;18;7;1
7649;10;8/13/2013;18;76;5
7650;11;8/13/2013;18;89;3
7651;12;8/13/2013;18;35;1
7652;13;8/13/2013;18;19;1
7653;14;8/13/2013;18;20;1
7654;15;8/13/2013;18;2;1
7655;16;8/13/2013;18;11;1
7656;17;8/13/2013;18;29;1
7657;18;8/13/2013;18;27;1
7658;19;8/13/2013;18;28;1
7659;20;8/13/2013;18;72;1
7660;21;8/13/2013;18;40;1
7661;22;8/13/2013;18;26;1
7662;1;8/13/2013;17;27;3
7663;2;8/13/2013;17;46;1
7664;3;8/13/2013;17;1;1
7665;4;8/13/2013;17;36;5
7666;5;8/13/2013;17;20;1
7667;6;8/13/2013;17;53;1
7668;7;8/13/2013;17;6;1
7669;8;8/13/2013;17;18;1
7670;1;8/13/2013;10;68;1
7671;1;8/13/2013;10;95;1
7672;2;8/13/2013;10;71;1
7673;3;8/13/2013;10;58;1
7674;1;8/14/2013;8;86;2
7675;2;8/14/2013;8;88;1
7676;3;8/14/2013;8;46;1
7677;4;8/14/2013;8;51;1
7678;5;8/14/2013;8;45;1
7679;6;8/14/2013;8;29;1
7680;7;8/14/2013;8;69;1
7681;8;8/14/2013;8;90;1
7682;9;8/14/2013;8;54;1
7683;10;8/14/2013;8;47;1
7684;11;8/14/2013;8;9;1
7685;1;8/14/2013;13;70;1
7686;2;8/14/2013;13;16;1
7687;1;8/14/2013;15;40;1
7688;2;8/14/2013;15;21;1
7689;3;8/14/2013;15;36;2
7690;4;8/14/2013;15;29;1
7691;5;8/14/2013;15;88;4
7692;6;8/14/2013;15;20;2
7693;7;8/14/2013;15;8;1
7694;8;8/14/2013;15;7;2
7695;9;8/14/2013;15;65;1
7696;10;8/14/2013;15;30;1
7697;11;8/14/2013;15;96;1
7698;12;8/14/2013;15;31;1
7699;13;8/14/2013;15;17;1
7700;14;8/14/2013;15;95;1
7701;15;8/14/2013;15;91;1
7702;16;8/14/2013;15;15;1
7703;17;8/14/2013;15;14;1
7704;18;8/14/2013;15;19;1
7705;19;8/14/2013;15;39;1
7706;20;8/14/2013;15;13;1
7707;21;8/14/2013;15;41;1
7708;22;8/14/2013;15;5;1
7709;23;8/14/2013;15;54;1
7710;24;8/14/2013;15;45;1
7711;25;8/14/2013;15;72;1
7712;26;8/14/2013;15;9;1
7713;27;8/14/2013;15;16;3
7714;28;8/14/2013;15;28;1
7715;29;8/14/2013;15;71;2
7716;30;8/14/2013;15;89;1
7717;1;8/15/2013;10;7;1
7718;2;8/15/2013;10;10;1
7719;3;8/15/2013;10;65;1
7720;4;8/15/2013;10;75;1
7721;5;8/15/2013;10;29;1
7722;1;8/16/2013;25;70;1
7723;2;8/16/2013;25;30;1
7724;3;8/16/2013;25;34;2
7725;4;8/16/2013;25;29;2
7726;5;8/16/2013;25;13;1
7727;6;8/16/2013;25;44;1
7728;7;8/16/2013;25;3;1
7729;8;8/16/2013;25;8;1
7730;9;8/16/2013;25;6;1
7731;10;8/16/2013;25;7;1
7732;11;8/16/2013;25;76;1
7733;12;8/16/2013;25;43;1
7734;13;8/16/2013;25;75;1
7735;14;8/16/2013;25;42;1
7736;15;8/16/2013;25;93;1
7737;16;8/16/2013;25;91;1
7738;17;8/16/2013;25;96;1
7739;18;8/16/2013;25;89;1
7740;19;8/16/2013;25;55;1
7741;20;8/16/2013;25;15;1
7742;21;8/16/2013;25;18;1
7743;22;8/16/2013;25;92;1
7744;23;8/16/2013;25;38;1
7745;24;8/16/2013;25;27;1
7746;25;8/16/2013;25;36;1
7747;26;8/16/2013;25;79;1
7748;27;8/16/2013;25;20;1
7749;28;8/16/2013;25;16;1
7750;29;8/16/2013;25;35;1
7751;30;8/16/2013;25;77;1
7752;1;8/19/2013;12;46;1
7753;2;8/19/2013;12;94;1
7754;3;8/19/2013;12;70;1
7755;1;8/20/2013;9;59;1
7756;2;8/20/2013;9;61;2
7757;3;8/20/2013;9;36;1
7758;4;8/20/2013;9;85;1
7759;5;8/20/2013;9;33;1
7760;6;8/20/2013;9;82;1
7761;1;8/21/2013;13;46;2
7762;2;8/21/2013;13;11;1
7763;3;8/21/2013;13;26;1
7764;4;8/21/2013;13;14;1
7765;5;8/21/2013;13;30;1
7766;6;8/21/2013;13;92;1
7767;7;8/21/2013;13;7;1
7768;8;8/21/2013;13;32;1
7769;9;8/21/2013;13;25;1
7770;10;8/21/2013;13;2;1
7771;11;8/21/2013;13;8;1
7772;12;8/21/2013;13;18;1
7773;13;8/21/2013;13;37;4
7774;14;8/21/2013;13;93;1
7775;15;8/21/2013;13;76;1
